district_id,period,period_date,model_recommended_party_spend,dccc_actual_cumulative_party_spend,dccc_actual_incremental_party_spend,gap
NY-18,17,2022-01-25,5008818.341978291,-4657558.01,0.0,5008818.341978291
NY-19,17,2022-01-25,1080297.0418185834,-5971077.0600000005,0.0,1080297.0418185834
NY-22,17,2022-01-25,1902841.452458763,-2795086.96,0.0,1902841.452458763
OH-01,17,2022-01-25,7086050.248634521,-2604972.65,0.0,7086050.248634521
OH-09,17,2022-01-25,1906022.1771258935,-3498881.2699999996,0.0,1906022.1771258935
OH-13,17,2022-01-25,2801857.772763504,-2396611.97,0.0,2801857.772763504
OR-04,17,2022-01-25,11522236.371685952,-2462147.74,0.0,11522236.371685952
OR-05,17,2022-01-25,610574.0157244969,-4722639.010000001,0.0,610574.0157244969
OR-06,17,2022-01-25,1548775.699499637,-3284191.18,0.0,1548775.699499637
PA-01,17,2022-01-25,9987468.660044175,-898490.45,0.0,9987468.660044175
PA-07,17,2022-01-25,2968980.970345293,-6415716.01,0.0,2968980.970345293
PA-08,17,2022-01-25,553154.0303215887,-4880229.0,0.0,553154.0303215887
PA-17,17,2022-01-25,0.0,-7086934.68,0.0,0.0
RI-02,17,2022-01-25,1082814.4635019284,-3769245.92,0.0,1082814.4635019284
TX-15,17,2022-01-25,11680584.863029048,-2327933.16,0.0,11680584.863029048
TX-28,17,2022-01-25,0.0,-6105404.38,0.0,0.0
VA-02,17,2022-01-25,0.0,-9879023.75,0.0,0.0
VA-07,17,2022-01-25,0.0,-8739451.63,0.0,0.0
WA-08,17,2022-01-25,0.0,-10216125.29,0.0,0.0
WI-01,17,2022-01-25,9496201.779661862,-712512.61,0.0,9496201.779661862
WI-03,17,2022-01-25,12745873.294660857,-1731466.6300000001,0.0,12745873.294660857
AZ-01,18,2022-02-08,7898488.017603467,-2233450.64,0.0,7898488.017603467
AZ-02,18,2022-02-08,5687416.311764168,-3817847.1499999994,0.0,5687416.311764168
AZ-04,18,2022-02-08,9.313225746154785e-10,-4727934.2700000005,0.0,9.313225746154785e-10
CA-09,18,2022-02-08,0.0,-7854221.949999999,0.0,0.0
CA-13,18,2022-02-08,6134860.288140934,-2240651.28,0.0,6134860.288140934
CA-22,18,2022-02-08,18682972.084496498,-2830292.9,0.0,18682972.084496498
CA-27,18,2022-02-08,15161645.517999213,-3561833.53,10000.0,15151645.517999213
CA-40,18,2022-02-08,14655648.884896092,-3684677.77,0.0,14655648.884896092
CA-45,18,2022-02-08,12040544.33833623,-4481906.46,0.0,12040544.33833623
CA-49,18,2022-02-08,1547590.111405733,-5491887.93,0.0,1547590.111405733
CO-07,18,2022-02-08,0.0,-2825101.58,0.0,0.0
CO-08,18,2022-02-08,1691449.329370848,-3367264.11,0.0,1691449.329370848
CT-02,18,2022-02-08,1223435.1809882573,-2285923.67,0.0,1223435.1809882573
CT-05,18,2022-02-08,1121384.0629863953,-2870592.7600000002,0.0,1121384.0629863953
FL-07,18,2022-02-08,4965704.826891683,-445684.74,0.0,4965704.826891683
FL-23,18,2022-02-08,0.0,-1670073.61,0.0,0.0
FL-27,18,2022-02-08,14326219.867908528,-1233060.58,0.0,14326219.867908528
FL-28,18,2022-02-08,5083417.561435464,-123518.93,0.0,5083417.561435464
IA-03,18,2022-02-08,716117.7786280448,-6467931.76,0.0,716117.7786280448
IL-13,18,2022-02-08,961232.571830505,-3577732.39,0.0,961232.571830505
IL-17,18,2022-02-08,8764812.55069413,-2931328.52,0.0,8764812.55069413
KS-03,18,2022-02-08,1.862645149230957e-09,-7239650.83,0.0,1.862645149230957e-09
MD-06,18,2022-02-08,0.0,-12405597.32,0.0,0.0
ME-02,18,2022-02-08,1126665.740122527,-5228325.62,0.0,1126665.740122527
MI-03,18,2022-02-08,7540394.511764574,-3697904.37,0.0,7540394.511764574
MI-07,18,2022-02-08,0.0,-10446098.36,0.0,0.0
MI-08,18,2022-02-08,0.0,-5994460.6,0.0,0.0
MN-02,18,2022-02-08,2728417.09689321,-7961503.970000001,0.0,2728417.09689321
NC-01,18,2022-02-08,10638992.180976894,-1752386.97,0.0,10638992.180976894
NC-13,18,2022-02-08,1328956.1830996927,-3505357.4699999997,0.0,1328956.1830996927
NE-02,18,2022-02-08,11275318.784015607,-2993289.7800000003,0.0,11275318.784015607
NH-01,18,2022-02-08,1212889.8248747196,-4758004.53,0.0,1212889.8248747196
NH-02,18,2022-02-08,0.0,-4604360.54,0.0,0.0
NJ-07,18,2022-02-08,511665.06996463425,-8110028.59,0.0,511665.06996463425
NM-01,18,2022-02-08,8897874.402188575,-1185976.85,0.0,8897874.402188575
NM-02,18,2022-02-08,8930768.93670094,-3494017.6399999997,0.0,8930768.93670094
NV-03,18,2022-02-08,1679957.4906568732,-5485638.670000001,0.0,1679957.4906568732
NY-03,18,2022-02-08,2847357.134210761,-2915240.63,0.0,2847357.134210761
NY-04,18,2022-02-08,2862412.5059003932,-1727130.79,0.0,2862412.5059003932
NY-17,18,2022-02-08,0.0,-5511322.44,0.0,0.0
NY-18,18,2022-02-08,5008818.341978291,-4657558.01,0.0,5008818.341978291
NY-19,18,2022-02-08,1080297.0418185834,-5971077.0600000005,0.0,1080297.0418185834
NY-22,18,2022-02-08,1902841.452458763,-2795086.96,0.0,1902841.452458763
OH-01,18,2022-02-08,7086050.248634521,-2604972.65,0.0,7086050.248634521
OH-09,18,2022-02-08,1906022.1771258935,-3498881.2699999996,0.0,1906022.1771258935
OH-13,18,2022-02-08,2801857.772763504,-2396611.97,0.0,2801857.772763504
OR-04,18,2022-02-08,11522236.371685952,-2462147.74,0.0,11522236.371685952
OR-05,18,2022-02-08,610574.0157244969,-4722639.010000001,0.0,610574.0157244969
OR-06,18,2022-02-08,1548775.699499637,-3284191.18,0.0,1548775.699499637
PA-01,18,2022-02-08,9987468.660044175,-898490.45,0.0,9987468.660044175
PA-07,18,2022-02-08,2968980.970345293,-6415716.01,0.0,2968980.970345293
PA-08,18,2022-02-08,553154.0303215887,-4880229.0,0.0,553154.0303215887
PA-17,18,2022-02-08,0.0,-7086934.68,0.0,0.0
RI-02,18,2022-02-08,1082814.4635019284,-3769245.92,0.0,1082814.4635019284
TX-15,18,2022-02-08,11680584.863029048,-2327933.16,0.0,11680584.863029048
TX-28,18,2022-02-08,0.0,-6105404.38,0.0,0.0
VA-02,18,2022-02-08,0.0,-9879023.75,0.0,0.0
VA-07,18,2022-02-08,0.0,-8739451.63,0.0,0.0
WA-08,18,2022-02-08,0.0,-10216125.29,0.0,0.0
WI-01,18,2022-02-08,9496201.779661862,-712512.61,0.0,9496201.779661862
WI-03,18,2022-02-08,12745873.294660857,-1731466.6300000001,0.0,12745873.294660857
AZ-01,19,2022-02-22,7834316.620004117,-2233450.64,0.0,7834316.620004117
AZ-02,19,2022-02-22,5640743.943126487,-3817847.1499999994,0.0,5640743.943126487
AZ-04,19,2022-02-22,1.862645149230957e-09,-4727934.2700000005,0.0,1.862645149230957e-09
CA-09,19,2022-02-22,0.0,-7854221.949999999,0.0,0.0
CA-13,19,2022-02-22,6083200.601340631,-2240651.28,0.0,6083200.601340631
CA-22,19,2022-02-22,18549759.000322454,-2830292.9,0.0,18549759.000322454
CA-27,19,2022-02-22,15043372.002634313,-3561833.53,0.0,15043372.002634313
CA-40,19,2022-02-22,14541736.433457207,-3684677.77,0.0,14541736.433457207
CA-45,19,2022-02-22,11935423.128689535,-4481906.46,0.0,11935423.128689535
CA-49,19,2022-02-22,1523091.4439179897,-5491887.93,0.0,1523091.4439179897
CO-07,19,2022-02-22,0.0,-2825101.58,0.0,0.0
CO-08,19,2022-02-22,1659619.5323674288,-3367264.11,0.0,1659619.5323674288
CT-02,19,2022-02-22,1209195.5428768178,-2285923.67,0.0,1209195.5428768178
CT-05,19,2022-02-22,1104473.2286130218,-2870592.7600000002,0.0,1104473.2286130218
FL-07,19,2022-02-22,4933906.922320323,-445684.74,0.0,4933906.922320323
FL-23,19,2022-02-22,1.6298145055770874e-09,-1670073.61,0.0,1.6298145055770874e-09
FL-27,19,2022-02-22,14225408.0407843,-1233060.58,0.0,14225408.0407843
FL-28,19,2022-02-22,5051753.058587421,-123518.93,0.0,5051753.058587421
IA-03,19,2022-02-22,681354.2805306036,-6467931.76,0.0,681354.2805306036
IL-13,19,2022-02-22,931803.874512115,-3577732.39,0.0,931803.874512115
IL-17,19,2022-02-22,8692596.355676718,-2931328.52,0.0,8692596.355676718
KS-03,19,2022-02-22,2.7939677238464355e-09,-7239650.83,0.0,2.7939677238464355e-09
MD-06,19,2022-02-22,0.0,-12405597.32,0.0,0.0
ME-02,19,2022-02-22,1090191.3443647549,-5228325.62,0.0,1090191.3443647549
MI-03,19,2022-02-22,7470757.280098601,-3697904.37,0.0,7470757.280098601
MI-07,19,2022-02-22,0.0,-10446098.36,0.0,0.0
MI-08,19,2022-02-22,1.862645149230957e-09,-5994460.6,0.0,1.862645149230957e-09
MN-02,19,2022-02-22,2691044.4242976364,-7961503.970000001,0.0,2691044.4242976364
NC-01,19,2022-02-22,10562423.26912516,-1752386.97,0.0,10562423.26912516
NC-13,19,2022-02-22,1298222.7239296176,-3505357.4699999997,0.0,1298222.7239296176
NE-02,19,2022-02-22,11185139.124661125,-2993289.7800000003,0.0,11185139.124661125
NH-01,19,2022-02-22,1186765.9206988597,-4758004.53,0.0,1186765.9206988597
NH-02,19,2022-02-22,0.0,-4604360.54,0.0,0.0
NJ-07,19,2022-02-22,472420.2334035896,-8110028.59,0.0,472420.2334035896
NM-01,19,2022-02-22,8821599.659504099,-1185976.85,0.0,8821599.659504099
NM-02,19,2022-02-22,8853624.730672339,-3494017.6399999997,0.0,8853624.730672339
NV-03,19,2022-02-22,1654307.8434421131,-5485638.670000001,0.0,1654307.8434421131
NY-03,19,2022-02-22,2826286.1511032474,-2915240.63,0.0,2826286.1511032474
NY-04,19,2022-02-22,2833952.615516604,-1727130.79,0.0,2833952.615516604
NY-17,19,2022-02-22,1.862645149230957e-09,-5511322.44,0.0,1.862645149230957e-09
NY-18,19,2022-02-22,4949336.8458317965,-4657558.01,0.0,4949336.8458317965
NY-19,19,2022-02-22,1048982.8370484533,-5971077.0600000005,0.0,1048982.8370484533
NY-22,19,2022-02-22,1872838.3700541244,-2795086.96,0.0,1872838.3700541244
OH-01,19,2022-02-22,7026256.842457151,-2604972.65,0.0,7026256.842457151
OH-09,19,2022-02-22,1879978.012756832,-3498881.2699999996,0.0,1879978.012756832
OH-13,19,2022-02-22,2769604.649637584,-2396611.97,0.0,2769604.649637584
OR-04,19,2022-02-22,11436117.572035009,-2462147.74,0.0,11436117.572035009
OR-05,19,2022-02-22,589243.4136708612,-4722639.010000001,0.0,589243.4136708612
OR-06,19,2022-02-22,1518856.905702453,-3284191.18,0.0,1518856.905702453
PA-01,19,2022-02-22,9920301.109301183,-898490.45,0.0,9920301.109301183
PA-07,19,2022-02-22,2929998.429277598,-6415716.01,0.0,2929998.429277598
PA-08,19,2022-02-22,523138.58269405086,-4880229.0,0.0,523138.58269405086
PA-17,19,2022-02-22,9.313225746154785e-10,-7086934.68,0.0,9.313225746154785e-10
RI-02,19,2022-02-22,1052869.4584548334,-3769245.92,0.0,1052869.4584548334
TX-15,19,2022-02-22,14032583.975568412,-2274510.81,53422.35000000009,13979161.625568412
TX-28,19,2022-02-22,3.725290298461914e-09,-5314128.96,791275.4199999999,-791275.4199999962
VA-02,19,2022-02-22,1.862645149230957e-09,-9879023.75,0.0,1.862645149230957e-09
VA-07,19,2022-02-22,0.0,-8739451.63,0.0,0.0
WA-08,19,2022-02-22,1.862645149230957e-09,-10216125.29,0.0,1.862645149230957e-09
WI-01,19,2022-02-22,9432736.458101707,-712512.61,0.0,9432736.458101707
WI-03,19,2022-02-22,12655827.53682886,-1731466.6300000001,0.0,12655827.53682886
AZ-01,20,2022-03-08,7834316.620004117,-2233450.64,0.0,7834316.620004117
AZ-02,20,2022-03-08,5640743.943126487,-3817847.1499999994,0.0,5640743.943126487
AZ-04,20,2022-03-08,1.862645149230957e-09,-4727934.2700000005,0.0,1.862645149230957e-09
CA-09,20,2022-03-08,0.0,-7854221.949999999,0.0,0.0
CA-13,20,2022-03-08,6083200.601340631,-2240651.28,0.0,6083200.601340631
CA-22,20,2022-03-08,18549759.000322454,-2830292.9,0.0,18549759.000322454
CA-27,20,2022-03-08,15043372.002634313,-3561833.53,0.0,15043372.002634313
CA-40,20,2022-03-08,14541736.433457207,-3684677.77,0.0,14541736.433457207
CA-45,20,2022-03-08,11935423.128689535,-4481906.46,0.0,11935423.128689535
CA-49,20,2022-03-08,1523091.4439179897,-5491887.93,0.0,1523091.4439179897
CO-07,20,2022-03-08,0.0,-2825101.58,0.0,0.0
CO-08,20,2022-03-08,1659619.5323674288,-3367264.11,0.0,1659619.5323674288
CT-02,20,2022-03-08,1209195.5428768178,-2285923.67,0.0,1209195.5428768178
CT-05,20,2022-03-08,1104473.2286130218,-2870592.7600000002,0.0,1104473.2286130218
FL-07,20,2022-03-08,4933906.922320323,-445684.74,0.0,4933906.922320323
FL-23,20,2022-03-08,1.6298145055770874e-09,-1670073.61,0.0,1.6298145055770874e-09
FL-27,20,2022-03-08,14225408.0407843,-1233060.58,0.0,14225408.0407843
FL-28,20,2022-03-08,5051753.058587421,-123518.93,0.0,5051753.058587421
IA-03,20,2022-03-08,681354.2805306036,-6467931.76,0.0,681354.2805306036
IL-13,20,2022-03-08,931803.874512115,-3577732.39,0.0,931803.874512115
IL-17,20,2022-03-08,8692596.355676718,-2931328.52,0.0,8692596.355676718
KS-03,20,2022-03-08,2.7939677238464355e-09,-7239650.83,0.0,2.7939677238464355e-09
MD-06,20,2022-03-08,0.0,-12405597.32,0.0,0.0
ME-02,20,2022-03-08,1090191.3443647549,-5228325.62,0.0,1090191.3443647549
MI-03,20,2022-03-08,7470757.280098601,-3697904.37,0.0,7470757.280098601
MI-07,20,2022-03-08,0.0,-10446098.36,0.0,0.0
MI-08,20,2022-03-08,1.862645149230957e-09,-5994460.6,0.0,1.862645149230957e-09
MN-02,20,2022-03-08,2691044.4242976364,-7961503.970000001,0.0,2691044.4242976364
NC-01,20,2022-03-08,10562423.26912516,-1752386.97,0.0,10562423.26912516
NC-13,20,2022-03-08,1298222.7239296176,-3505357.4699999997,0.0,1298222.7239296176
NE-02,20,2022-03-08,11185139.124661125,-2993289.7800000003,0.0,11185139.124661125
NH-01,20,2022-03-08,1186765.9206988597,-4758004.53,0.0,1186765.9206988597
NH-02,20,2022-03-08,0.0,-4604360.54,0.0,0.0
NJ-07,20,2022-03-08,472420.2334035896,-8110028.59,0.0,472420.2334035896
NM-01,20,2022-03-08,8821599.659504099,-1185976.85,0.0,8821599.659504099
NM-02,20,2022-03-08,8853624.730672339,-3494017.6399999997,0.0,8853624.730672339
NV-03,20,2022-03-08,1654307.8434421131,-5485638.670000001,0.0,1654307.8434421131
NY-03,20,2022-03-08,2826286.1511032474,-2915240.63,0.0,2826286.1511032474
NY-04,20,2022-03-08,2833952.615516604,-1727130.79,0.0,2833952.615516604
NY-17,20,2022-03-08,1.862645149230957e-09,-5511322.44,0.0,1.862645149230957e-09
NY-18,20,2022-03-08,4949336.8458317965,-4657558.01,0.0,4949336.8458317965
NY-19,20,2022-03-08,1048982.8370484533,-5971077.0600000005,0.0,1048982.8370484533
NY-22,20,2022-03-08,1872838.3700541244,-2795086.96,0.0,1872838.3700541244
OH-01,20,2022-03-08,7026256.842457151,-2604972.65,0.0,7026256.842457151
OH-09,20,2022-03-08,1879978.012756832,-3498881.2699999996,0.0,1879978.012756832
OH-13,20,2022-03-08,2769604.649637584,-2396611.97,0.0,2769604.649637584
OR-04,20,2022-03-08,11436117.572035009,-2462147.74,0.0,11436117.572035009
OR-05,20,2022-03-08,589243.4136708612,-4722639.010000001,0.0,589243.4136708612
OR-06,20,2022-03-08,1518856.905702453,-3284191.18,0.0,1518856.905702453
PA-01,20,2022-03-08,9920301.109301183,-898490.45,0.0,9920301.109301183
PA-07,20,2022-03-08,2929998.429277598,-6415716.01,0.0,2929998.429277598
PA-08,20,2022-03-08,523138.58269405086,-4880229.0,0.0,523138.58269405086
PA-17,20,2022-03-08,9.313225746154785e-10,-7086934.68,0.0,9.313225746154785e-10
RI-02,20,2022-03-08,1052869.4584548334,-3769245.92,0.0,1052869.4584548334
TX-15,20,2022-03-08,14032583.975568412,-2274510.81,0.0,14032583.975568412
TX-28,20,2022-03-08,3.725290298461914e-09,-5314128.96,0.0,3.725290298461914e-09
VA-02,20,2022-03-08,1.862645149230957e-09,-9879023.75,0.0,1.862645149230957e-09
VA-07,20,2022-03-08,0.0,-8739451.63,0.0,0.0
WA-08,20,2022-03-08,1.862645149230957e-09,-10216125.29,0.0,1.862645149230957e-09
WI-01,20,2022-03-08,9432736.458101707,-712512.61,0.0,9432736.458101707
WI-03,20,2022-03-08,12655827.53682886,-1731466.6300000001,0.0,12655827.53682886
AZ-01,21,2022-03-22,7834316.620004117,-2233450.64,0.0,7834316.620004117
AZ-02,21,2022-03-22,5640743.943126487,-3817847.1499999994,0.0,5640743.943126487
AZ-04,21,2022-03-22,1.862645149230957e-09,-4727934.2700000005,0.0,1.862645149230957e-09
CA-09,21,2022-03-22,0.0,-7854221.949999999,0.0,0.0
CA-13,21,2022-03-22,6083200.601340631,-2240651.28,0.0,6083200.601340631
CA-22,21,2022-03-22,18549759.000322454,-2830292.9,0.0,18549759.000322454
CA-27,21,2022-03-22,15043372.002634313,-3561833.53,0.0,15043372.002634313
CA-40,21,2022-03-22,14541736.433457207,-3684677.77,0.0,14541736.433457207
CA-45,21,2022-03-22,11935423.128689535,-4481906.46,0.0,11935423.128689535
CA-49,21,2022-03-22,1523091.4439179897,-5491887.93,0.0,1523091.4439179897
CO-07,21,2022-03-22,0.0,-2825101.58,0.0,0.0
CO-08,21,2022-03-22,1659619.5323674288,-3367264.11,0.0,1659619.5323674288
CT-02,21,2022-03-22,1209195.5428768178,-2285923.67,0.0,1209195.5428768178
CT-05,21,2022-03-22,1104473.2286130218,-2870592.7600000002,0.0,1104473.2286130218
FL-07,21,2022-03-22,4933906.922320323,-445684.74,0.0,4933906.922320323
FL-23,21,2022-03-22,1.6298145055770874e-09,-1670073.61,0.0,1.6298145055770874e-09
FL-27,21,2022-03-22,14225408.0407843,-1233060.58,0.0,14225408.0407843
FL-28,21,2022-03-22,5051753.058587421,-123518.93,0.0,5051753.058587421
IA-03,21,2022-03-22,681354.2805306036,-6467931.76,0.0,681354.2805306036
IL-13,21,2022-03-22,931803.874512115,-3577732.39,0.0,931803.874512115
IL-17,21,2022-03-22,8692596.355676718,-2931328.52,0.0,8692596.355676718
KS-03,21,2022-03-22,2.7939677238464355e-09,-7239650.83,0.0,2.7939677238464355e-09
MD-06,21,2022-03-22,0.0,-12405597.32,0.0,0.0
ME-02,21,2022-03-22,1090191.3443647549,-5228325.62,0.0,1090191.3443647549
MI-03,21,2022-03-22,7470757.280098601,-3697904.37,0.0,7470757.280098601
MI-07,21,2022-03-22,0.0,-10446098.36,0.0,0.0
MI-08,21,2022-03-22,1.862645149230957e-09,-5994460.6,0.0,1.862645149230957e-09
MN-02,21,2022-03-22,2691044.4242976364,-7961503.970000001,0.0,2691044.4242976364
NC-01,21,2022-03-22,10562423.26912516,-1752386.97,0.0,10562423.26912516
NC-13,21,2022-03-22,1298222.7239296176,-3505357.4699999997,0.0,1298222.7239296176
NE-02,21,2022-03-22,11185139.124661125,-2993289.7800000003,0.0,11185139.124661125
NH-01,21,2022-03-22,1186765.9206988597,-4758004.53,0.0,1186765.9206988597
NH-02,21,2022-03-22,0.0,-4604360.54,0.0,0.0
NJ-07,21,2022-03-22,472420.2334035896,-8110028.59,0.0,472420.2334035896
NM-01,21,2022-03-22,8821599.659504099,-1185976.85,0.0,8821599.659504099
NM-02,21,2022-03-22,8853624.730672339,-3494017.6399999997,0.0,8853624.730672339
NV-03,21,2022-03-22,1654307.8434421131,-5485638.670000001,0.0,1654307.8434421131
NY-03,21,2022-03-22,2826286.1511032474,-2915240.63,0.0,2826286.1511032474
NY-04,21,2022-03-22,2833952.615516604,-1727130.79,0.0,2833952.615516604
NY-17,21,2022-03-22,1.862645149230957e-09,-5511322.44,0.0,1.862645149230957e-09
NY-18,21,2022-03-22,4949336.8458317965,-4657558.01,0.0,4949336.8458317965
NY-19,21,2022-03-22,1048982.8370484533,-5971077.0600000005,0.0,1048982.8370484533
NY-22,21,2022-03-22,1872838.3700541244,-2795086.96,0.0,1872838.3700541244
OH-01,21,2022-03-22,7026256.842457151,-2604972.65,0.0,7026256.842457151
OH-09,21,2022-03-22,1879978.012756832,-3498881.2699999996,0.0,1879978.012756832
OH-13,21,2022-03-22,2769604.649637584,-2396611.97,0.0,2769604.649637584
OR-04,21,2022-03-22,11436117.572035009,-2462147.74,0.0,11436117.572035009
OR-05,21,2022-03-22,589243.4136708612,-4722639.010000001,0.0,589243.4136708612
OR-06,21,2022-03-22,1518856.905702453,-3284191.18,0.0,1518856.905702453
PA-01,21,2022-03-22,9920301.109301183,-898490.45,0.0,9920301.109301183
PA-07,21,2022-03-22,2929998.429277598,-6415716.01,0.0,2929998.429277598
PA-08,21,2022-03-22,523138.58269405086,-4880229.0,0.0,523138.58269405086
PA-17,21,2022-03-22,9.313225746154785e-10,-7086934.68,0.0,9.313225746154785e-10
RI-02,21,2022-03-22,1052869.4584548334,-3769245.92,0.0,1052869.4584548334
TX-15,21,2022-03-22,14032583.975568412,-2274510.81,0.0,14032583.975568412
TX-28,21,2022-03-22,3.725290298461914e-09,-5314128.96,0.0,3.725290298461914e-09
VA-02,21,2022-03-22,1.862645149230957e-09,-9879023.75,0.0,1.862645149230957e-09
VA-07,21,2022-03-22,0.0,-8739451.63,0.0,0.0
WA-08,21,2022-03-22,1.862645149230957e-09,-10216125.29,0.0,1.862645149230957e-09
WI-01,21,2022-03-22,9432736.458101707,-712512.61,0.0,9432736.458101707
WI-03,21,2022-03-22,12655827.53682886,-1731466.6300000001,0.0,12655827.53682886
AZ-01,22,2022-04-05,9884906.515541743,-2108818.59,124632.05000000028,9760274.465541743
AZ-02,22,2022-04-05,6214384.9133646935,-3677517.0399999996,140330.10999999987,6074054.803364694
AZ-04,22,2022-04-05,74099.80219065305,-4613451.930000001,114482.33999999985,-40382.5378093468
CA-09,22,2022-04-05,0.0,-7515030.89,339191.0599999996,-339191.0599999996
CA-13,22,2022-04-05,5697426.335987061,-2171739.15,68912.12999999989,5628514.205987061
CA-22,22,2022-04-05,16090668.864581177,-2678674.54,151618.35999999987,15939050.504581178
CA-27,22,2022-04-05,13683020.242640667,-3405493.9,156339.6299999999,13526680.612640668
CA-40,22,2022-04-05,13384769.564106323,-3523953.06,160724.70999999996,13224044.854106322
CA-45,22,2022-04-05,10726942.83562414,-4308848.12,173058.33999999985,10553884.49562414
CA-49,22,2022-04-05,1622156.6557630617,-5121174.71,370713.21999999974,1251443.435763062
CO-07,22,2022-04-05,1758882.2918504756,-2704999.64,120101.93999999994,1638780.3518504757
CO-08,22,2022-04-05,2025779.2321666311,-3216162.06,151102.0499999998,1874677.1821666313
CT-02,22,2022-04-05,1216035.6336142072,-2224162.81,61760.85999999987,1154274.7736142073
CT-05,22,2022-04-05,945383.3128061024,-2727698.4400000004,142894.31999999983,802488.9928061026
FL-07,22,2022-04-05,6012533.936677963,-267814.3799999999,177870.3600000001,5834663.576677962
FL-23,22,2022-04-05,474963.7461324048,-1652034.27,18039.340000000084,456924.4061324047
FL-27,22,2022-04-05,13010183.479721874,-939426.46,293634.1200000001,12716549.359721873
FL-28,22,2022-04-05,4492358.155572726,-123518.93,0.0,4492358.155572726
IA-03,22,2022-04-05,910636.735684976,-6164621.33,303310.4299999997,607326.3056849763
IL-13,22,2022-04-05,512477.42240595026,-3431832.42,145899.9700000002,366577.45240595005
IL-17,22,2022-04-05,9119632.691724809,-2859395.81,71932.70999999996,9047699.98172481
KS-03,22,2022-04-05,0.0,-6925070.46,314580.3700000001,-314580.3700000001
MD-06,22,2022-04-05,0.0,-12315876.42,89720.90000000037,-89720.90000000037
ME-02,22,2022-04-05,1083672.6880536377,-4903854.880000001,324470.7399999993,759201.9480536385
MI-03,22,2022-04-05,7615306.5462492155,-3620913.08,76991.29000000004,7538315.256249215
MI-07,22,2022-04-05,0.0,-10113221.36,332877.0,-332877.0
MI-08,22,2022-04-05,0.0,-5822793.11,171667.4899999993,-171667.4899999993
MN-02,22,2022-04-05,2357894.662842475,-7710311.390000001,251192.58000000007,2106702.082842475
NC-01,22,2022-04-05,9869573.618610088,-1660541.74,91845.22999999998,9777728.388610087
NC-13,22,2022-04-05,10214093.019827392,-3278366.36,226991.10999999987,9987101.909827393
NE-02,22,2022-04-05,10634946.663937781,-2756864.15,236425.63000000035,10398521.03393778
NH-01,22,2022-04-05,1271835.5901142592,-4635648.7700000005,122355.75999999978,1149479.8301142594
NH-02,22,2022-04-05,0.0,-4439199.91,165160.6299999999,-165160.6299999999
NJ-07,22,2022-04-05,1094619.9702527616,-7712109.87,397918.71999999974,696701.2502527619
NM-01,22,2022-04-05,6993600.328809496,-984241.46,201735.39000000013,6791864.938809495
NM-02,22,2022-04-05,7903466.560277047,-3328476.67,165540.96999999974,7737925.590277047
NV-03,22,2022-04-05,1426832.7813013978,-5249908.4,235730.27000000048,1191102.5113013973
NY-03,22,2022-04-05,2791315.192540034,-797511.46,2117729.17,673586.0225400343
NY-04,22,2022-04-05,2160087.5303241946,-1688427.1800000002,38703.60999999987,2121383.9203241947
NY-17,22,2022-04-05,0.0,-5209246.32,302076.1200000001,-302076.1200000001
NY-18,22,2022-04-05,4395809.5670943055,-4657558.01,0.0,4395809.5670943055
NY-19,22,2022-04-05,881432.0913894298,-5803117.02,167960.04000000097,713472.0513894288
NY-22,22,2022-04-05,1150880.2937721084,-2649482.49,145604.46999999974,1005275.8237721086
OH-01,22,2022-04-05,6521004.540415719,-2490247.4899999998,114725.16000000015,6406279.380415719
OH-09,22,2022-04-05,1874520.6763135642,-3361735.8,137145.46999999974,1737375.2063135644
OH-13,22,2022-04-05,3321464.7259800923,-2288160.35,108451.62000000011,3213013.105980092
OR-04,22,2022-04-05,10904399.7010419,-2236546.49,225601.25,10678798.4510419
OR-05,22,2022-04-05,1252545.501883625,-3149129.8000000003,1573509.2100000004,-320963.7081163754
OR-06,22,2022-04-05,2134438.1769737955,-3060914.17,223277.01000000024,1911161.1669737953
PA-01,22,2022-04-05,10729105.268292047,-827485.8300000001,71004.61999999988,10658100.648292048
PA-07,22,2022-04-05,2629245.230244453,-6156978.84,258737.16999999993,2370508.060244453
PA-08,22,2022-04-05,713386.9836876215,-4686487.069999999,193741.93000000063,519645.0536876209
PA-17,22,2022-04-05,0.0,-7086934.68,0.0,0.0
RI-02,22,2022-04-05,697417.4649528172,-3670794.82,98451.1000000001,598966.3649528171
TX-15,22,2022-04-05,13184476.823943337,-2117525.37,156985.43999999994,13027491.383943338
TX-28,22,2022-04-05,9.313225746154785e-10,-4212255.99,1101872.9699999997,-1101872.9699999988
VA-02,22,2022-04-05,0.0,-9514307.25,364716.5,-364716.5
VA-07,22,2022-04-05,0.0,-8455334.56,284117.0700000003,-284117.0700000003
WA-08,22,2022-04-05,0.0,-9908247.18,307878.1099999994,-307878.1099999994
WI-01,22,2022-04-05,8943049.510226564,-625035.77,87476.83999999997,8855572.670226565
WI-03,22,2022-04-05,11619496.252491167,-1506514.49,224952.14000000013,11394544.112491166
AZ-01,23,2022-04-19,9826327.694705814,-2108818.59,0.0,9826327.694705814
AZ-02,23,2022-04-19,6178692.419150764,-3677517.0399999996,0.0,6178692.419150764
AZ-04,23,2022-04-19,59522.770047976635,-4613451.930000001,0.0,59522.770047976635
CA-09,23,2022-04-19,0.0,-7515030.89,0.0,0.0
