district_id,cook_rating,actual_m,forecast_m,model_m,cook_m,uniform_m,p_win,delta_m,rank
FL-25,Safe D,1.11793394,1.4153115101230829,1.0750019907934507,2.4147058553538536,1.2206028932949309,0.891780418896617,-0.04293194920654919,264
TX-11,Safe R,0.04249111,0.16737642335197614,0.0,0.07468162439238722,1.2206028932949309,4.7139263951771265e-05,-0.04249111,265
MI-05,Safe R,0.04246692,0.16735223335197613,0.0011365806627832644,0.07468162439238722,1.2206028932949309,0.001423998827590504,-0.041330339337216734,266
UT-04,Safe R,0.05244989,0.1773352033519761,0.01157512494028303,0.07468162439238722,1.2206028932949309,0.009098959850438902,-0.04087476505971697,267
NE-03,Safe R,0.04026789,0.1651532033519761,0.0,0.07468162439238722,1.2206028932949309,1.902767487483209e-05,-0.04026789,268
PA-13,Safe R,0.04005555,0.16494086335197616,1.3867650628737465e-05,0.07468162439238722,1.2206028932949309,0.0001097653383444088,-0.04004168234937126,269
AL-01,Safe R,0.04007567,0.16496098335197615,0.0003076435239845232,0.07468162439238722,1.2206028932949309,0.19556991098337556,-0.039768026476015475,270
MO-03,Safe R,0.04499,0.16987531335197614,0.005384273152096575,0.07468162439238722,1.2206028932949309,0.004527859011736682,-0.03960572684790343,271
NC-03,Safe R,0.27373075,0.3986160633519761,0.23705489626675053,0.07468162439238722,1.2206028932949309,0.027439250969619067,-0.0366758537332495,272
SC-04,Safe R,0.037392419999999996,0.16227773335197615,0.0018441675095581158,0.07468162439238722,1.2206028932949309,0.0021762835969145024,-0.03554825249044188,273
TX-09,Safe D,0.45424815,0.7516257201230828,0.4189192520272067,2.4147058553538536,1.2206028932949309,0.96021502882484,-0.035328897972793316,274
ID-02,Safe R,0.03572894,0.16061425335197613,0.0030895213150015843,0.07468162439238722,1.2206028932949309,0.003351750186438811,-0.032639418684998416,275
UT-03,Safe R,0.034198200000000005,0.15908351335197615,0.0016283757519612845,0.07468162439238722,1.2206028932949309,0.0020830092178221304,-0.03256982424803872,276
TX-06,Safe R,0.03064542,0.15553073335197615,2.6402196160193854e-05,0.07468162439238722,1.2206028932949309,0.00013468889515273947,-0.030619017803839806,277
